ds,y
7/13/2021,35138
7/13/2021,463.05
7/13/2021,1515.28
7/13/2021,1835.68
7/13/2021,87.39
7/13/2021,14
7/13/2021,169.65
7/13/2021,328.75
7/13/2021,1414
7/13/2021,235149
7/13/2021,426.22
7/13/2021,177.38
7/13/2021,36.56
7/13/2021,155.86
7/13/2021,164.53
7/13/2021,22.98
7/13/2021,112.82
7/13/2021,123.27
7/13/2021,26.64
7/13/2021,47.95
7/13/2021,4238.55
7/13/2021,12843.36
7/13/2021,3.13
7/13/2021,45.44
7/13/2021,2731.58
7/13/2021,236.15
7/13/2021,144.58
7/13/2021,159.21
7/13/2021,583.96
7/13/2021,1669.26
7/13/2021,233.17
7/13/2021,337.95
7/13/2021,143.64
7/13/2021,2901.65
7/13/2021,222.62
7/13/2021,25.49
7/13/2021,412.12
7/13/2021,157.43
7/13/2021,1669.26
7/13/2021,1312.82
7/13/2021,348.45
7/13/2021,1347.61
7/12/2021,868.66
7/9/2021,1194.85
7/9/2021,9.36
7/9/2021,187.35
7/9/2021,726.56
7/9/2021,15835.66
7/9/2021,1505.6
7/9/2021,218.53
7/9/2021,2077.16
7/9/2021,96.64
7/8/2021,1607.33
7/8/2021,391.79
7/8/2021,246.7
7/8/2021,27.57
7/8/2021,21.56
7/8/2021,325.44
7/8/2021,65.66
7/8/2021,2094.35
7/8/2021,902.45
7/8/2021,17.27
7/8/2021,978.53
7/8/2021,41.75
7/8/2021,699.96
7/8/2021,199.35
7/8/2021,146149
7/8/2021,1021.18
7/8/2021,1101.52
7/8/2021,237.67
7/7/2021,66.72
7/7/2021,304.15
7/7/2021,141.23
7/7/2021,616.47
7/7/2021,688.97
7/7/2021,288.35
7/7/2021,1253.64
7/7/2021,238.99
7/7/2021,616.36
7/6/2021,13.55
7/6/2021,875.22
7/6/2021,247.63
7/6/2021,418.93
7/6/2021,16.8
7/6/2021,1034.65
7/6/2021,253.92
7/6/2021,479.62
7/6/2021,1376.15
7/6/2021,514.13
7/6/2021,891.66
7/6/2021,79.87
7/6/2021,1.67
7/6/2021,226.92
7/6/2021,139.04
7/6/2021,1346.11
7/6/2021,1607.94
7/6/2021,207.79
7/6/2021,736.53
7/6/2021,2056.51
7/6/2021,16.03
7/6/2021,456.69
7/6/2021,247.12
7/6/2021,4228.31
7/6/2021,3893
7/6/2021,11252.36
7/6/2021,83.98
7/6/2021,214
7/6/2021,1374.27
7/6/2021,255.74
7/6/2021,1175.82
7/6/2021,649.56
7/6/2021,1446.18
7/6/2021,593.59
7/6/2021,15.12
7/6/2021,45.47
7/6/2021,42.32
7/6/2021,154.72
7/6/2021,226.92
7/6/2021,408.79
7/6/2021,9.13
7/6/2021,25182
7/6/2021,23137
7/6/2021,32064.91
7/6/2021,253.46
7/6/2021,673.06
7/6/2021,408.18
7/6/2021,618.66
7/6/2021,8.93
7/6/2021,696.5
7/5/2021,2174.66
7/5/2021,1081.67
7/5/2021,20667.05
7/5/2021,10898.65
7/5/2021,417.88
7/5/2021,953.14
7/5/2021,335.36
7/5/2021,28.16
7/5/2021,12187.16
7/5/2021,391.48
7/2/2021,4685.79
7/2/2021,506
7/2/2021,446.59
7/2/2021,167.81
7/2/2021,2249.55
7/2/2021,166183
7/1/2021,1348.43
7/1/2021,607.39
7/1/2021,61.52
7/1/2021,945.45
7/1/2021,677.82
7/1/2021,177.16
7/1/2021,1395.9
7/1/2021,1327.22
7/1/2021,244.08
7/1/2021,2504.85
7/1/2021,472.75
7/1/2021,17.61
7/1/2021,27139
7/1/2021,175.16
7/1/2021,534.77
7/1/2021,36.96
7/1/2021,2218.31
7/1/2021,15175
7/1/2021,585.09
7/1/2021,799.21
7/1/2021,116.59
7/1/2021,203.57
7/1/2021,86.03
7/1/2021,443.54
7/1/2021,7142
7/1/2021,2.75
7/1/2021,84.68
7/1/2021,138.44
7/1/2021,63.02
7/1/2021,55.02
7/1/2021,38507.42
7/1/2021,144146
7/1/2021,149.25
7/1/2021,25.51
7/1/2021,512.16
7/1/2021,723.53
7/1/2021,193.56
7/1/2021,337.11
7/1/2021,111.94
7/1/2021,186.66
7/1/2021,172.86
7/1/2021,792.65
7/1/2021,94.83
7/1/2021,158.65
7/1/2021,585.09
7/1/2021,242.08
7/1/2021,914.99
6/30/2021,36174
6/30/2021,29109.31
6/30/2021,34956.31
6/30/2021,34956.31
6/30/2021,49521.23
6/30/2021,31117.58
6/29/2021,205.32
6/29/2021,113.5
6/29/2021,2391.49
6/29/2021,294.9
6/29/2021,75.21
6/29/2021,31.13
6/29/2021,4191
6/29/2021,1011.75
6/29/2021,16.36
6/29/2021,611.5
6/29/2021,128181
6/29/2021,567.47
6/29/2021,5101.6
6/29/2021,115.33
6/29/2021,55.34
6/29/2021,1434.49
6/29/2021,4117.57
6/29/2021,272.32
6/29/2021,962.39
6/29/2021,79.56
6/29/2021,1666.14
6/29/2021,66.81
6/29/2021,8125
6/29/2021,376.53
6/29/2021,667.09
6/29/2021,123111
6/29/2021,1066.6
6/29/2021,648.21
6/29/2021,73.33
6/29/2021,22198
6/29/2021,86.08
6/29/2021,23.52
6/28/2021,29729.44
6/28/2021,25726.48
6/28/2021,25726.48
6/28/2021,121.03
6/28/2021,388.29
6/28/2021,4175.41
6/28/2021,9.74
6/28/2021,5138
6/28/2021,2074.81
6/28/2021,1756.05
6/28/2021,59.48
6/28/2021,197131
6/28/2021,42.8
6/28/2021,841.32
6/28/2021,425.28
6/28/2021,33996.02
6/28/2021,6342.86
6/28/2021,18941.8
6/28/2021,12076.58
6/28/2021,27624.18
6/28/2021,25129
6/28/2021,45.17
6/28/2021,17499.06
6/28/2021,31373.56
6/28/2021,26292.53
6/25/2021,3621.42
6/25/2021,1877.23
6/25/2021,5464.4
6/24/2021,119.08
6/24/2021,114.72
6/24/2021,23.37
6/24/2021,26.64
6/24/2021,9.95
6/24/2021,147.75
6/24/2021,834.74
6/24/2021,664.27
6/24/2021,201.52
6/24/2021,195.87
6/24/2021,168.64
6/24/2021,166.07
6/24/2021,405.51
6/24/2021,3164.67
6/24/2021,74.57
6/24/2021,8.02
6/24/2021,97116
6/24/2021,4524.94
6/24/2021,1125
6/24/2021,291.63
6/24/2021,42.58
6/24/2021,415
6/24/2021,134.82
6/24/2021,2303.34
6/24/2021,712.59
6/24/2021,2646.96
6/24/2021,432.55
6/24/2021,1821.88
6/24/2021,193.89
6/24/2021,214.19
6/24/2021,21.54
6/24/2021,2008.25
6/24/2021,529.39
6/24/2021,635.75
6/24/2021,69.96
6/24/2021,718.68
6/24/2021,15192
6/24/2021,16157
6/24/2021,15192
6/24/2021,664.27
6/24/2021,98.63
6/24/2021,1153.21
6/24/2021,366.4
6/23/2021,295.49
6/23/2021,11.44
6/23/2021,12.87
6/22/2021,77.06
6/22/2021,4.73
6/22/2021,4.89
6/22/2021,4.73
6/22/2021,4.78
6/22/2021,4.94
6/22/2021,182.33
6/22/2021,11.58
6/22/2021,11.58
6/22/2021,11.58
6/22/2021,11.58
6/22/2021,19.79
6/22/2021,2165
6/22/2021,11.58
6/22/2021,11.33
6/22/2021,11.33
6/22/2021,11.33
6/22/2021,11.33
6/22/2021,11.33
6/22/2021,11.33
6/22/2021,34113
6/22/2021,374.43
6/22/2021,11.33
6/22/2021,39124
6/22/2021,835.89
6/22/2021,649.43
6/22/2021,227.71
6/22/2021,501.4
6/22/2021,127.33
6/22/2021,1405.69
6/22/2021,99.98
6/21/2021,981.51
6/21/2021,113.6
6/21/2021,4165
6/21/2021,443.72
6/21/2021,625.83
6/21/2021,21113
6/18/2021,64.45
6/18/2021,871.84
6/18/2021,21114
6/18/2021,573.52
6/18/2021,757.31
6/17/2021,889.16
6/17/2021,116.42
6/17/2021,753.78
6/17/2021,1752.28
6/17/2021,775.44
6/17/2021,75.13
6/17/2021,137.46
6/17/2021,186.31
6/17/2021,2728.43
6/17/2021,2614.53
6/17/2021,2614.53
6/17/2021,5711
6/17/2021,264.86
6/17/2021,24139
6/17/2021,5864.87
6/17/2021,719.34
6/17/2021,2378.17
6/17/2021,1237.61
6/17/2021,21.05
6/16/2021,72.03
6/16/2021,27.06
6/16/2021,6.51
6/16/2021,6.66
6/15/2021,362.61
6/15/2021,273.28
6/15/2021,1311.99
6/15/2021,3333.34
6/15/2021,15.57
6/15/2021,828.76
6/15/2021,51.92
6/15/2021,111.69
6/15/2021,128.78
6/15/2021,663.68
6/15/2021,4817
6/15/2021,1443.61
6/15/2021,104.7
6/15/2021,1902.96
6/15/2021,628.69
6/15/2021,12.57
6/15/2021,1364.11
6/15/2021,338.68
6/15/2021,582.76
6/15/2021,66.72
6/15/2021,24.64
6/15/2021,102.21
6/15/2021,162.75
6/15/2021,78.23
6/15/2021,32168
6/15/2021,103145
6/15/2021,793.17
6/15/2021,832.2
6/11/2021,459.79
6/11/2021,61.63
6/11/2021,3188.25
6/11/2021,318.57
6/11/2021,181.65
6/11/2021,196.03
6/11/2021,37.77
6/11/2021,2771.36
6/11/2021,2305.07
6/11/2021,277.21
6/11/2021,2263.97
6/11/2021,1394.3
6/11/2021,425.85
6/11/2021,996.81
6/11/2021,13101
6/11/2021,452.47
6/11/2021,654.39
6/11/2021,621.37
6/11/2021,6864.29
6/11/2021,693.44
6/11/2021,27187
6/11/2021,336.59
6/11/2021,42158
6/11/2021,159.18
6/11/2021,184.57
6/11/2021,504.21
6/11/2021,461.42
6/11/2021,312.02
6/11/2021,459.79
6/11/2021,436.14
6/11/2021,1879.48
6/11/2021,1387.29
6/11/2021,1343.27
6/11/2021,291.83
6/11/2021,333.75
6/11/2021,31519
6/11/2021,822.72
6/11/2021,33.67
6/11/2021,37.87
6/11/2021,229.86
6/11/2021,1623.42
6/11/2021,1712.27
6/11/2021,327.32
6/11/2021,234.67
6/11/2021,586.94
6/11/2021,66171
6/11/2021,411
6/11/2021,325.8
6/11/2021,472.37
6/11/2021,803.64
6/11/2021,12.85
6/11/2021,16.89
6/11/2021,64.18
6/11/2021,3158.16
6/11/2021,927.45
6/11/2021,394.65
6/11/2021,394.65
6/11/2021,394.65
6/11/2021,273.85
6/11/2021,202.16
6/11/2021,979.82
6/11/2021,89.16
6/10/2021,1134.84
6/10/2021,284.33
6/10/2021,17.32
6/10/2021,1115.46
6/9/2021,497.31
6/9/2021,195.02
6/9/2021,31.8
6/9/2021,182.5
6/9/2021,12115
6/9/2021,182.5
6/9/2021,15184
6/9/2021,299.57
6/9/2021,13.93
6/9/2021,48.06
6/9/2021,124.79
6/9/2021,13.13
6/9/2021,339.7
6/9/2021,77.49
6/9/2021,3635.08
6/9/2021,233.74
6/9/2021,41.7
6/9/2021,525.63
6/9/2021,144.18
6/9/2021,625.99
6/9/2021,1656.2
6/9/2021,99.25
6/9/2021,113.79
6/9/2021,621.95
6/9/2021,1511.26
6/9/2021,77.9
6/9/2021,447.08
6/9/2021,72.29
6/9/2021,103.74
6/9/2021,2919.73
6/9/2021,97.18
6/9/2021,1966.31
6/9/2021,527.35
6/9/2021,257109
6/9/2021,113.08
6/9/2021,1375.21
6/9/2021,2719.92
6/9/2021,75.32
6/9/2021,71.48
6/9/2021,187.54
6/9/2021,196.63
6/9/2021,58.86
6/9/2021,273.21
6/9/2021,114
6/9/2021,81.33
6/9/2021,1966.31
6/9/2021,1966.31
6/9/2021,527.35
6/9/2021,527.35
6/9/2021,257109
6/9/2021,257109
6/9/2021,562.78
6/9/2021,48.26
6/9/2021,11.41
6/9/2021,103.69
6/9/2021,153.87
6/9/2021,15.75
6/9/2021,761.28
6/9/2021,76.33
6/9/2021,235.5
6/9/2021,15104
6/9/2021,9417
6/9/2021,96.73
6/9/2021,172.75
6/9/2021,158.26
6/9/2021,25.44
6/9/2021,975.18
6/9/2021,677128
6/9/2021,596.51
6/9/2021,1432.3
6/9/2021,443.14
6/9/2021,1236.83
6/9/2021,1051156
6/9/2021,2061.62
6/9/2021,9732.11
6/9/2021,334.9
6/9/2021,17.47
6/8/2021,7583.14
6/8/2021,17231.87
6/8/2021,571.57
6/8/2021,239.54
6/8/2021,164.68
6/8/2021,3312.39
6/8/2021,283.66
6/8/2021,2426.19
6/8/2021,2426.19
6/8/2021,212.98
6/8/2021,513.92
6/8/2021,1377.38
6/8/2021,985.43
6/8/2021,376.6
6/8/2021,835.75
6/8/2021,13.13
6/8/2021,61.84
6/8/2021,966.47
6/8/2021,46.45
6/8/2021,27.52
6/8/2021,618.12
6/8/2021,1494.66
6/8/2021,1422.66
6/8/2021,21.31
6/8/2021,123.43
6/8/2021,91121
6/7/2021,5623.67
6/6/2021,11696.61
6/3/2021,1161.7
6/2/2021,6184
6/2/2021,80134
6/2/2021,1.07
6/2/2021,245.47
6/2/2021,7522.75
6/2/2021,36.82
6/2/2021,693.05
6/2/2021,105.04
6/2/2021,941.49
6/2/2021,102.79
6/2/2021,712.18
6/2/2021,582.18
6/2/2021,58185
6/2/2021,27.41
6/2/2021,114.55
6/2/2021,227.83
6/2/2021,975.55
6/2/2021,79.68
6/2/2021,343.87
6/2/2021,79.62
6/2/2021,7522.75
6/2/2021,38.66
6/2/2021,452.08
6/2/2021,74.05
6/2/2021,126.52
6/2/2021,207.83
6/2/2021,189.22
6/2/2021,156.08
6/2/2021,34.21
6/1/2021,37892.74
6/1/2021,36039.81
6/1/2021,36039.81
6/1/2021,3688164
6/1/2021,23217.47
6/1/2021,23217.47
6/1/2021,38031.74
6/1/2021,46942.41
6/1/2021,384.42
6/1/2021,342.36
6/1/2021,14861.09
6/1/2021,35527.06
6/1/2021,33675.44
6/1/2021,33675.44
6/1/2021,31065.92
6/1/2021,506.94
6/1/2021,239.61
6/1/2021,2678.58
6/1/2021,3957.55
6/1/2021,11605.26
6/1/2021,20051.03
5/31/2021,2188.97
5/31/2021,3224.26
5/31/2021,465.29
5/31/2021,21.64
5/31/2021,535.08
5/31/2021,202.88
5/31/2021,502.72
5/31/2021,558.34
5/31/2021,261.37
5/31/2021,368.58
5/31/2021,2129.02
5/31/2021,22139
5/31/2021,384.53
5/31/2021,1045.06
5/31/2021,29143
5/31/2021,314.69
5/31/2021,2716.94
5/31/2021,854.68
5/31/2021,22118
5/31/2021,273.13
5/31/2021,885.26
5/31/2021,553.27
5/31/2021,41156
5/31/2021,1249.56
5/31/2021,192.58
5/31/2021,1835.08
5/31/2021,426.14
5/31/2021,1207.53
5/31/2021,292.73
5/31/2021,1094.62
5/31/2021,1617.57
5/31/2021,1429.12
5/31/2021,99.58
5/31/2021,161.84
5/31/2021,1442.14
5/31/2021,156.19
5/31/2021,119.29
5/31/2021,1549.56
5/31/2021,354.21
5/31/2021,265.55
5/31/2021,727.39
5/31/2021,1052.9
5/31/2021,254.68
5/31/2021,638.79
5/31/2021,606.38
5/31/2021,212.44
5/31/2021,106.22
5/31/2021,233.98
5/31/2021,24813
5/31/2021,12175
5/31/2021,26.92
5/31/2021,459.17
5/31/2021,1187.46
5/31/2021,123.37
5/31/2021,644.85
5/31/2021,2742.29
5/31/2021,121.9
5/31/2021,747.73
5/31/2021,1193
5/31/2021,15.94
5/31/2021,177.84
5/31/2021,32.25
5/31/2021,44.22
5/31/2021,115.42
5/31/2021,71.35
5/31/2021,96.5
5/31/2021,357.87
5/31/2021,33.66
5/31/2021,193.99
5/31/2021,768.64
5/31/2021,252.8
5/31/2021,575.85
5/31/2021,3003.66
5/31/2021,118.45
5/31/2021,69.94
5/31/2021,54109
5/31/2021,2307.17
5/31/2021,155.99
5/31/2021,24813
5/31/2021,303.45
5/31/2021,11584.49
5/31/2021,115.42
5/31/2021,105.07
5/31/2021,52.69
5/31/2021,74.02
5/31/2021,2269.84
5/31/2021,635.44
5/31/2021,129.53
5/31/2021,136.85
5/31/2021,1155.26
5/31/2021,43132
5/31/2021,741.56
5/27/2021,2191.17
5/27/2021,1155.39
5/27/2021,1031.53
5/27/2021,681.23
5/27/2021,264.69
5/27/2021,744.31
5/27/2021,3644.95
5/27/2021,934.51
5/27/2021,934.51
5/27/2021,37.19
5/27/2021,565.07
5/26/2021,108.97
5/25/2021,71.38
5/25/2021,62.45
5/25/2021,2153
5/25/2021,45.75
5/25/2021,142.82
5/25/2021,71.38
5/25/2021,71.38
5/25/2021,62.45
5/25/2021,62.45
5/25/2021,45.75
5/25/2021,45.75
5/25/2021,142.82
5/25/2021,142.82
5/25/2021,84141
5/25/2021,888.31
5/25/2021,1448.95
5/25/2021,2326.62
5/25/2021,147.29
5/25/2021,369.21
5/25/2021,2127
5/25/2021,468.78
5/25/2021,59186
5/25/2021,1448.95
5/25/2021,1448.95
5/25/2021,2326.62
5/25/2021,2326.62
5/25/2021,147.29
5/25/2021,147.29
5/25/2021,369.21
5/25/2021,369.21
5/25/2021,59186
5/25/2021,59186
5/25/2021,1448.95
5/25/2021,1448.95
5/25/2021,2326.62
5/25/2021,2326.62
5/25/2021,147.29
5/25/2021,147.29
5/25/2021,2127
5/25/2021,2127
5/25/2021,59186
5/25/2021,59186
5/24/2021,1691.9
5/24/2021,913.18
5/24/2021,3217.47
5/24/2021,34139
5/24/2021,72.8
5/24/2021,713.24
5/24/2021,538.91
5/24/2021,948.33
5/24/2021,25213
5/24/2021,504.02
5/24/2021,209.59
5/24/2021,19.3
5/24/2021,1332.15
5/24/2021,251.43
5/24/2021,9.86
5/24/2021,8.64
5/24/2021,128.84
5/24/2021,50184
5/24/2021,2324.86
5/24/2021,1509.67
5/24/2021,198144
5/24/2021,1339.73
5/24/2021,855.92
5/24/2021,121.95
5/24/2021,1796.35
5/24/2021,126.88
5/24/2021,497.55
5/24/2021,53.02
5/24/2021,382.18
5/24/2021,249.73
5/24/2021,468.18
5/24/2021,754.49
5/24/2021,121.95
5/24/2021,121.95
5/24/2021,1796.35
5/24/2021,1796.35
5/24/2021,126.88
5/24/2021,126.88
5/24/2021,497.55
5/24/2021,497.55
5/24/2021,53.02
5/24/2021,53.02
5/24/2021,382.18
5/24/2021,382.18
5/24/2021,249.73
5/24/2021,249.73
5/24/2021,468.18
5/24/2021,468.18
5/24/2021,754.49
5/24/2021,754.49
5/24/2021,4.03
5/24/2021,6958.48
5/24/2021,812.18
5/24/2021,812.18
5/24/2021,2794.74
5/24/2021,2794.74
5/24/2021,201.53
5/24/2021,85.42
5/24/2021,85.47
5/24/2021,395.54
5/24/2021,66.91
5/24/2021,1502.51
5/24/2021,242.73
5/24/2021,413.03
5/24/2021,3197.56
5/24/2021,4017.95
5/24/2021,1537.17
5/24/2021,372.39
5/24/2021,2106.75
5/24/2021,341.21
5/24/2021,214179
5/24/2021,42.42
5/24/2021,209.44
5/24/2021,695.41
5/24/2021,2515.88
5/24/2021,2489.79
5/24/2021,503.17
5/24/2021,503.17
5/24/2021,120161
5/24/2021,122.74
5/24/2021,127.67
5/24/2021,2189
5/24/2021,1102.31
5/24/2021,36.58
5/24/2021,49.84
5/24/2021,208.21
5/24/2021,396.07
5/24/2021,238.81
5/24/2021,1828.96
5/24/2021,185.79
5/24/2021,681.43
5/24/2021,95.01
5/24/2021,434.67
5/24/2021,6477.05
5/24/2021,10308.24
5/24/2021,1791.05
5/24/2021,7144.58
5/24/2021,157.47
5/24/2021,43.8
5/24/2021,1318.31
5/24/2021,39.66
5/24/2021,4116.07
5/23/2021,16.97
5/23/2021,597.02
5/23/2021,2418.18
5/23/2021,3117.9
5/20/2021,156.07
5/19/2021,222.68
5/19/2021,125.49
5/19/2021,919.21
5/19/2021,1007.52
5/19/2021,43.05
5/19/2021,85.14
5/19/2021,157.81
5/19/2021,2043.77
5/19/2021,51.13
5/19/2021,262.87
5/19/2021,476.93
5/19/2021,1816.76
5/19/2021,37182
5/19/2021,1483173
5/19/2021,1878.88
5/19/2021,524.62
5/19/2021,195.42
5/19/2021,9989
5/19/2021,132.78
5/19/2021,173125
5/19/2021,3232.34
5/18/2021,11.92
5/18/2021,951.17
5/18/2021,15574.83
5/18/2021,49.85
5/18/2021,1383.68
5/18/2021,1785.87
5/18/2021,1785.87
5/18/2021,1195.93
5/18/2021,722.24
5/18/2021,13.56
5/18/2021,1991.8
5/18/2021,16.09
5/18/2021,15.93
5/18/2021,78.7
5/18/2021,823.04
5/18/2021,1047.91
5/18/2021,1516.9
5/18/2021,13171
5/18/2021,93.37
5/18/2021,35.97
5/18/2021,1555.46
5/18/2021,359.12
5/18/2021,325.67
5/18/2021,1514.16
5/18/2021,292.55
5/18/2021,292.49
5/18/2021,31.65
5/18/2021,184.25
5/18/2021,89.25
5/18/2021,292.12
5/18/2021,401.42
5/18/2021,1993.91
5/17/2021,2255.02
5/17/2021,2255.02
5/17/2021,126.1
5/17/2021,182.8
5/17/2021,60172
5/17/2021,20129
5/17/2021,1068.87
5/17/2021,84.89
5/17/2021,859.46
5/17/2021,397.43
5/17/2021,2146.16
5/17/2021,2078.82
5/17/2021,24.45
5/17/2021,1264.68
5/17/2021,446.33
5/17/2021,157.77
5/17/2021,118.09
5/17/2021,14127
5/17/2021,49.74
5/17/2021,15.28
5/17/2021,528.79
5/17/2021,17.92
5/17/2021,6169.43
5/17/2021,669.23
5/17/2021,132.79
5/17/2021,796.75
5/17/2021,285.19
5/17/2021,167.15
5/17/2021,65.34
5/17/2021,405.75
5/17/2021,1765.28
5/17/2021,9.96
5/17/2021,8256.46
5/17/2021,839.22
5/17/2021,878.48
5/14/2021,988.58
5/14/2021,1649.12
5/14/2021,1129.11
5/14/2021,16.32
5/14/2021,156.68
5/14/2021,7.29
5/14/2021,12.15
5/14/2021,1563.25
5/14/2021,27117
5/14/2021,1321.49
5/14/2021,277.25
5/14/2021,157.79
5/14/2021,694.54
5/14/2021,879.59
5/13/2021,152.93
5/13/2021,149.98
5/13/2021,11174
5/13/2021,2293.07
5/13/2021,103.82
5/13/2021,751.47
5/13/2021,2144.05
5/13/2021,104.24
5/13/2021,64.9
5/13/2021,149.98
5/13/2021,21.12
5/13/2021,24.19
5/13/2021,298.79
5/13/2021,148.66
5/13/2021,13133
5/13/2021,76.47
5/13/2021,148.66
5/13/2021,1955.38
5/13/2021,1995.34
5/13/2021,165.61
5/13/2021,1438.57
5/13/2021,54182
5/13/2021,626.16
5/13/2021,109151
5/13/2021,153.78
5/13/2021,1084.38
5/13/2021,334.18
5/13/2021,531.36
5/13/2021,4337.1
5/13/2021,780173
5/13/2021,33137
5/13/2021,1197.71
5/13/2021,869.61
5/13/2021,488.91
5/13/2021,138.25
5/13/2021,232.68
5/13/2021,1148.86
5/13/2021,973.75
5/13/2021,2386.33
5/13/2021,457.93
5/13/2021,888.46
5/13/2021,16.58
5/13/2021,108.79
5/13/2021,141.74
5/13/2021,369.77
5/13/2021,6354.19
5/12/2021,669.9
5/12/2021,18.53
5/12/2021,4.19
5/12/2021,3015.13
5/12/2021,980133
5/12/2021,1429.39
5/12/2021,2098.19
5/12/2021,1221.9
5/12/2021,2602.24
5/12/2021,11946.52
5/12/2021,3716.1
5/12/2021,39.04
5/12/2021,102.28
5/12/2021,8381.53
5/10/2021,5598.01
5/10/2021,238.29
5/10/2021,189
5/10/2021,1208.21
5/10/2021,2186.6
5/10/2021,377.17
5/10/2021,5102
5/10/2021,81.66
5/10/2021,5133
5/10/2021,126.87
5/10/2021,2159.97
5/10/2021,202.58
5/10/2021,358.69
5/10/2021,261.26
5/10/2021,139.3
5/10/2021,128.86
5/10/2021,73.93
5/10/2021,77.9
5/10/2021,2186.34
5/10/2021,16.86
5/10/2021,189.53
5/10/2021,9504.91
5/10/2021,579.54
5/10/2021,2.19
5/10/2021,123.53
5/10/2021,336.97
5/10/2021,373.41
5/10/2021,107.55
5/10/2021,323.71
5/10/2021,267107
5/10/2021,402.02
5/7/2021,66.26
5/7/2021,1072.1
5/7/2021,1384.64
5/7/2021,111.84
5/7/2021,131.26
5/7/2021,3019.68
5/7/2021,85.21
5/7/2021,137
5/7/2021,1.1
5/7/2021,7148
5/7/2021,678.33
5/7/2021,495.48
5/7/2021,603.04
5/6/2021,59226.38
5/6/2021,254.05
5/6/2021,289.17
5/6/2021,188.27
5/6/2021,951.33
5/6/2021,539.55
5/6/2021,1591.99
5/6/2021,712.85
5/6/2021,2741.29
5/6/2021,1997.68
5/6/2021,883.24
5/6/2021,1651.68
5/6/2021,238.53
5/6/2021,213.81
5/6/2021,67.34
5/6/2021,2229.21
5/6/2021,1997.68
5/6/2021,1902.65
5/6/2021,1902.65
5/6/2021,1133.4
5/6/2021,1133.4
5/5/2021,2208.19
5/5/2021,78.48
5/5/2021,7308.86
5/5/2021,24112
5/5/2021,233.8
5/5/2021,153188
5/5/2021,925.39
5/5/2021,81.2
5/4/2021,7.9
5/4/2021,7.9
5/4/2021,31.06
5/4/2021,1002.24
5/4/2021,39.51
5/4/2021,93162
5/4/2021,1589.98
5/4/2021,29.85
5/4/2021,1089.3
5/4/2021,135.96
5/4/2021,108.16
5/4/2021,1165
5/4/2021,143.1
5/4/2021,10105
5/4/2021,461.74
5/4/2021,568.93
5/4/2021,37.32
5/4/2021,19.47
5/4/2021,458.07
5/4/2021,44.62
5/4/2021,736.58
5/4/2021,946.2
5/4/2021,165
5/4/2021,473.1
5/4/2021,589.27
5/4/2021,83.17
5/4/2021,1244.84
5/4/2021,127
5/4/2021,197.67
5/4/2021,21.8
5/4/2021,38.26
5/4/2021,2371.25
5/4/2021,88.94
5/4/2021,138
5/4/2021,1.14
5/4/2021,73.57
5/4/2021,3151.13
5/4/2021,2411.58
5/4/2021,2411.58
5/4/2021,1972.87
5/4/2021,1471.71
5/4/2021,1471.71
5/3/2021,639.78
5/3/2021,304.48
5/3/2021,735.89
5/3/2021,24576.68
5/3/2021,9247.85
5/3/2021,2649.97
5/3/2021,157.55
5/3/2021,13164
5/3/2021,473.3
5/3/2021,778.03
5/3/2021,1277.59
5/3/2021,519.98
5/3/2021,66103
5/3/2021,378.21
5/3/2021,383.99
5/3/2021,653.55
5/3/2021,285.12
5/3/2021,66.67
5/3/2021,42195.54
5/3/2021,33069.44
5/3/2021,33069.44
5/3/2021,43983.28
5/3/2021,2926122
5/3/2021,108.06
5/3/2021,9.83
5/3/2021,9.94
5/3/2021,276.96
5/3/2021,1025.87
5/2/2021,1362.64
4/30/2021,83117
4/30/2021,176129
4/30/2021,249.34
4/30/2021,79162
4/30/2021,653.91
4/29/2021,75.81
4/29/2021,131.27
4/29/2021,3039.06
4/29/2021,15417
4/28/2021,1.19
4/28/2021,549.82
4/28/2021,151.85
4/28/2021,1383.13
4/28/2021,24.32
4/28/2021,7.95
4/28/2021,28.95
4/28/2021,1488.88
4/28/2021,112.1
4/28/2021,677.5
4/28/2021,9112
4/28/2021,412.54
4/28/2021,108
4/28/2021,4193
4/28/2021,588.37
4/28/2021,114.44
4/28/2021,165.16
4/28/2021,166162
4/28/2021,373.53
4/28/2021,16.87
4/28/2021,1.2
4/28/2021,911.5
4/28/2021,103.94
4/28/2021,46.85
4/28/2021,1226.36
4/28/2021,307.9
4/28/2021,582.16
4/28/2021,1096.09
4/28/2021,1053.53
4/28/2021,616.12
4/28/2021,52124
4/28/2021,3649
4/28/2021,868.52
4/27/2021,1353.09
4/26/2021,2764.91
4/26/2021,149.55
4/26/2021,1108
4/26/2021,4252.7
4/26/2021,134.76
4/26/2021,584.62
4/26/2021,917.58
4/26/2021,2835.14
4/26/2021,129.28
4/26/2021,476.7
4/26/2021,1492.29
4/26/2021,88.03
4/26/2021,26.62
4/26/2021,441.92
4/26/2021,557.78
4/26/2021,24.1
4/26/2021,3087.02
4/26/2021,3168
4/26/2021,1176.48
4/26/2021,745.46
4/26/2021,3207.98
4/26/2021,1451.15
4/26/2021,454.35
4/26/2021,284.86
4/26/2021,286.45
4/26/2021,45.8
4/26/2021,4.04
4/26/2021,1.31
4/26/2021,49.65
4/26/2021,2113
4/26/2021,746.12
4/26/2021,261.63
4/26/2021,45.25
4/26/2021,14226.35
4/26/2021,912.87
